2024-05-10 19:44:22,10.011
2024-05-10 21:53:19,12.352
2024-05-11 03:00:09,12.402
2024-05-11 03:24:04,13.545
2024-05-11 03:50:25,11.486
2024-05-11 10:45:10,11.295
2024-05-11 13:59:24,12.820
2024-05-11 14:24:21,12.523
2024-05-11 16:31:25,12.656
2024-05-11 19:25:03,11.457
2024-05-11 20:16:08,12.958
2024-05-11 22:32:11,11.504
2024-05-12 05:37:32,12.753
2024-05-12 06:31:09,11.594
2024-05-12 08:20:06,12.083
2024-05-12 11:53:18,12.104
2024-05-12 19:40:11,11.835
2024-05-12 22:27:30,11.923
2024-05-13 01:09:03,13.963
2024-05-13 02:16:21,13.861
2024-05-13 05:53:26,13.852
2024-05-13 09:21:18,12.427
2024-05-13 10:51:19,11.680
2024-05-13 17:22:16,12.682
2024-05-13 19:43:26,12.161
2024-05-13 20:58:50,11.536
2024-05-14 00:45:29,11.827
2024-05-14 08:58:08,12.901
2024-05-14 11:32:05,12.013
2024-05-14 20:03:18,12.983
2024-05-14 20:29:32,12.536
2024-05-14 22:35:18,14.173
2024-05-15 01:07:33,13.000
2024-05-15 04:02:16,12.752
2024-05-15 06:51:12,14.062
2024-05-15 08:09:04,12.390
2024-05-15 15:53:15,24.248
2024-05-15 19:35:29,12.881
2024-05-15 21:04:11,15.186
2024-05-16 03:44:23,13.684
2024-05-16 04:09:19,15.173
2024-05-16 05:20:03,11.841
2024-05-16 06:10:27,13.701
2024-05-16 08:26:30,12.482
2024-05-16 10:53:06,13.538
2024-05-16 17:47:09,14.856
2024-05-16 19:25:33,13.740
2024-05-16 20:24:06,12.703
2024-05-16 21:17:28,11.887
2024-05-17 02:45:20,12.514
2024-05-17 03:55:08,12.227
2024-05-17 05:15:03,13.551
2024-05-17 07:40:18,12.807
2024-05-17 08:05:30,11.558
2024-05-17 09:12:06,13.023
2024-05-17 11:06:19,12.692
2024-05-17 12:32:16,13.932
2024-05-17 13:13:28,11.535
2024-05-17 14:02:17,14.921
2024-05-17 14:28:25,11.409
2024-05-17 16:10:33,12.987
2024-05-17 16:34:31,14.210
2024-05-17 20:50:21,12.508
2024-05-17 21:39:27,11.134
2024-05-17 22:04:26,10.856
2024-05-17 22:57:22,12.046
2024-05-18 00:02:08,12.866
2024-05-18 01:01:25,11.545
2024-05-18 02:41:33,14.494
2024-05-18 12:43:06,11.855
2024-05-18 14:49:04,12.304
2024-05-18 15:14:28,11.676
2024-05-18 16:31:05,11.332
2024-05-18 16:56:03,12.936
2024-05-18 20:11:09,11.422
2024-05-18 21:29:18,11.356
2024-05-18 23:19:33,13.491
2024-05-19 00:55:32,14.934
2024-05-19 02:17:24,14.138
2024-05-19 09:13:29,13.422
2024-05-19 10:06:26,13.831
2024-05-19 10:32:20,12.818
2024-05-19 13:15:06,12.124
2024-05-19 15:15:20,12.340
2024-05-19 15:40:24,11.206
2024-05-19 19:29:13,12.361
2024-05-19 20:19:05,11.349
2024-05-19 22:56:19,14.183
2024-05-19 23:20:14,12.941
2024-05-20 01:07:30,12.473
2024-05-20 02:30:40,13.443
2024-05-20 03:53:29,12.484
2024-05-20 04:18:10,14.018
2024-05-20 04:52:30,11.781
2024-05-20 06:53:16,13.853
2024-05-20 07:19:09,11.472
2024-05-20 08:09:06,13.280
2024-05-20 10:24:22,12.154
2024-05-20 10:50:26,14.599
2024-05-20 23:45:28,12.494
2024-05-21 01:45:06,13.092
2024-05-21 05:49:16,12.704
2024-05-21 07:09:02,12.059
2024-05-21 09:16:26,12.293
2024-05-21 09:40:06,12.469
2024-05-21 13:18:24,13.143
2024-05-21 19:48:21,12.016
2024-05-21 23:17:06,10.996
2024-05-22 04:06:17,12.393
2024-05-22 05:28:09,11.739
2024-05-22 08:37:32,13.666
2024-05-22 11:30:27,12.487
2024-05-22 15:53:21,12.355
2024-05-22 16:19:24,10.761
2024-05-22 17:34:32,13.356
2024-05-22 20:23:05,12.023
2024-05-22 22:29:31,11.322
2024-05-22 23:54:29,13.088
2024-05-23 00:19:10,10.923
2024-05-23 10:43:29,11.943
2024-05-23 12:22:23,11.324
2024-05-23 13:08:13,12.337
2024-05-23 14:07:09,13.840
2024-05-23 15:42:24,10.960
2024-05-23 17:50:21,12.454
2024-05-23 18:27:29,12.155
2024-05-23 19:24:32,13.205
2024-05-23 20:41:33,12.918
2024-05-23 22:24:08,12.858
2024-05-24 00:28:11,12.128
2024-05-24 01:43:17,13.267
2024-05-24 02:44:08,13.943
2024-05-24 03:14:04,12.318
2024-05-24 07:36:17,14.730
2024-05-24 08:27:18,16.027
2024-05-24 16:59:05,12.540
2024-05-24 19:02:11,13.642
2024-05-24 19:28:28,11.529
2024-05-24 20:27:11,14.833
2024-05-24 21:22:13,13.279
2024-05-24 23:39:05,12.924
2024-05-25 01:04:12,13.992
2024-05-25 03:56:11,12.944
2024-05-25 04:42:30,12.955
2024-05-25 06:45:18,12.541
2024-05-25 07:10:20,13.659
2024-05-25 11:07:07,12.786
2024-05-25 13:05:10,12.915
2024-05-25 15:26:24,14.096
2024-05-25 23:22:23,14.132
2024-05-26 00:41:14,13.432
2024-05-26 01:15:04,15.082
2024-05-26 01:40:24,12.783
2024-05-26 02:30:17,12.621
2024-05-26 06:14:17,12.981
2024-05-26 07:03:14,12.134
2024-05-26 12:04:07,14.687
2024-05-26 12:30:12,13.058
2024-05-26 12:56:22,13.020
2024-05-26 13:55:05,14.181
2024-05-26 14:20:32,12.740
2024-05-26 15:47:06,13.959
2024-05-26 16:12:22,12.280
2024-05-26 18:16:21,12.633
2024-05-26 18:42:25,13.312
2024-05-26 19:09:04,12.970
2024-05-26 20:10:03,14.172
2024-05-26 20:36:03,13.256
2024-05-27 06:55:31,13.558
2024-05-27 07:21:14,15.933
2024-05-27 09:28:31,14.292
2024-05-27 09:53:04,14.109
2024-05-27 11:41:23,12.263
2024-05-27 12:32:05,13.993
2024-05-27 20:32:04,15.696
2024-05-27 21:23:03,14.158
2024-05-28 03:57:04,14.168
2024-05-28 04:37:18,17.823
2024-05-28 05:03:29,12.521
2024-05-28 09:06:29,13.319
2024-05-28 12:39:18,13.501
2024-05-28 15:05:24,15.465
2024-05-28 17:38:12,11.851
2024-05-28 19:48:09,13.339
2024-05-28 20:14:28,12.596
2024-05-28 23:42:21,11.412
2024-05-29 02:12:24,14.875
2024-05-29 05:03:29,12.120
2024-05-29 05:27:34,12.398
2024-05-29 06:30:03,13.058
2024-05-29 06:56:06,13.026
2024-05-29 08:43:26,13.561
2024-05-29 09:42:24,11.343
2024-05-29 12:16:08,13.208
2024-05-29 13:40:32,11.877
2024-05-29 16:08:29,10.867
2024-05-29 17:59:18,13.670
2024-05-29 18:23:11,13.948
2024-05-29 20:12:33,12.561
2024-05-29 21:26:29,12.490
2024-05-30 03:50:15,12.912
2024-05-30 04:40:23,11.123
2024-05-30 07:24:11,13.489
2024-05-30 10:22:14,13.020
2024-05-30 10:47:07,14.567
2024-05-30 11:17:29,11.832
2024-05-30 11:43:23,12.105
2024-05-30 13:23:30,10.989
2024-05-30 13:49:04,12.268
2024-05-30 16:14:17,13.915
2024-05-30 20:33:19,12.551
2024-05-30 21:36:32,13.466
2024-05-30 22:02:13,13.071
2024-05-31 07:46:17,12.607
2024-05-31 10:23:25,13.980
2024-05-31 15:40:19,11.175
2024-05-31 17:27:22,13.812
2024-05-31 22:26:29,11.904
2024-05-31 23:17:06,12.228
2024-06-01 00:39:13,14.526
2024-06-01 01:04:04,12.033
2024-06-01 03:07:13,12.389
2024-06-01 06:55:27,12.056
2024-06-01 11:07:11,13.859
2024-06-01 13:13:20,13.293
2024-06-01 14:55:07,14.692
2024-06-01 16:51:26,11.635
2024-06-01 23:22:41,11.680
2024-06-02 03:00:22,11.759
