2024-05-10 16:11:11,819.509
2024-05-11 03:58:18,765.012
2024-05-11 09:45:25,818.469
2024-05-11 14:15:20,824.151
2024-05-11 17:22:17,831.329
2024-05-11 18:07:27,743.839
2024-05-12 00:26:16,812.680
2024-05-12 08:40:21,813.547
2024-05-12 15:29:50,716.368
2024-05-12 22:00:22,815.549
2024-05-13 01:29:27,817.160
2024-05-13 01:55:13,807.682
2024-05-13 03:33:19,820.848
2024-05-13 05:36:32,840.546
2024-05-13 07:31:13,891.311
2024-05-13 08:23:32,825.054
2024-05-13 12:46:20,819.985
2024-05-13 16:41:16,824.358
2024-05-13 18:20:27,838.780
2024-05-13 19:11:09,819.858
2024-05-13 19:37:07,840.255
2024-05-13 22:25:11,835.653
2024-05-13 23:47:16,821.442
2024-05-14 00:13:17,866.710
2024-05-14 04:09:31,825.124
2024-05-14 09:57:33,833.492
2024-05-14 12:08:17,876.526
2024-05-14 13:53:23,697.097
2024-05-14 15:53:10,832.056
2024-05-14 17:31:28,828.130
2024-05-14 17:57:04,810.507
2024-05-14 18:21:30,818.340
2024-05-14 21:27:07,783.058
2024-05-15 00:51:14,830.807
2024-05-15 01:17:28,820.560
2024-05-15 05:48:23,836.668
2024-05-15 06:14:04,787.587
2024-05-16 00:25:30,828.557
2024-05-16 02:37:05,834.054
2024-05-16 04:01:33,832.173
2024-05-16 06:04:28,829.588
2024-05-16 06:30:20,822.748
2024-05-16 07:47:19,820.006
2024-05-16 13:33:05,837.898
2024-05-16 17:16:19,681.613
2024-05-16 17:32:27,807.041
2024-05-16 17:47:33,801.120
2024-05-16 18:09:32,636.629
2024-05-16 22:19:27,834.203
2024-05-16 22:52:27,884.016
2024-05-17 01:54:09,568.836
2024-05-17 04:14:20,656.071
2024-05-17 05:56:14,819.090
2024-05-17 13:25:23,834.768
2024-05-17 13:50:20,626.809
2024-05-17 17:37:18,833.800
2024-05-17 18:08:27,856.508
2024-05-17 20:59:32,845.677
2024-05-17 22:43:03,832.094
2024-05-18 01:05:06,830.423
2024-05-18 05:33:23,874.001
2024-05-18 06:57:20,838.154
2024-05-18 12:11:16,830.515
2024-05-18 13:03:18,676.753
2024-05-18 15:55:22,745.623
2024-05-18 16:53:04,755.359
2024-05-18 17:59:14,740.743
2024-05-18 18:30:06,831.659
2024-05-19 06:41:20,837.088
2024-05-19 07:14:05,825.713
2024-05-19 07:40:07,827.261
2024-05-19 08:06:29,822.845
2024-05-19 09:38:04,703.921
2024-05-19 12:38:24,602.698
2024-05-19 14:28:21,822.216
2024-05-19 16:17:29,721.007
2024-05-19 20:12:20,739.952
2024-05-19 20:38:15,661.392
2024-05-19 22:47:31,825.441
2024-05-20 04:39:05,848.517
2024-05-20 09:21:18,838.320
2024-05-20 10:20:27,669.997
2024-05-20 12:18:19,817.692
2024-05-20 13:02:32,832.979
2024-05-20 13:29:32,804.694
2024-05-20 20:15:29,820.205
2024-05-20 21:39:06,833.391
2024-05-20 23:04:22,841.383
2024-05-20 23:30:11,827.430
2024-05-21 03:32:20,765.790
2024-05-21 04:12:26,843.948
2024-05-21 10:02:04,839.479
2024-05-21 10:52:23,818.632
2024-05-21 11:17:04,767.506
2024-05-21 14:33:24,840.849
2024-05-21 20:49:04,836.237
2024-05-21 21:28:32,837.653
2024-05-22 01:00:29,777.277
2024-05-22 02:19:18,772.448
2024-05-22 04:03:05,816.792
2024-05-22 05:14:05,486.813
2024-05-22 05:40:09,735.986
2024-05-22 06:17:26,844.250
2024-05-22 06:53:26,825.881
2024-05-22 08:46:22,803.790
2024-05-22 11:15:07,510.628
2024-05-22 13:08:21,819.917
2024-05-22 14:29:30,818.054
2024-05-22 15:16:18,699.487
2024-05-22 17:44:05,755.577
2024-05-22 19:02:31,829.184
2024-05-22 19:55:30,828.351
2024-05-23 03:11:30,473.915
2024-05-23 04:29:29,840.650
2024-05-23 04:54:14,832.222
2024-05-23 12:24:25,763.849
2024-05-23 13:22:07,822.248
2024-05-23 18:17:22,835.263
2024-05-23 18:43:05,814.866
2024-05-24 00:32:05,827.125
2024-05-24 06:33:18,833.691
2024-05-24 06:59:03,835.780
2024-05-24 08:31:05,816.783
2024-05-24 10:21:04,818.654
2024-05-24 13:31:08,831.984
2024-05-25 00:47:16,815.068
2024-05-25 04:25:30,833.589
2024-05-25 05:19:32,813.955
2024-05-25 08:13:32,761.002
2024-05-25 09:30:14,528.912
2024-05-25 09:56:23,832.800
2024-05-25 13:42:12,708.620
2024-05-25 14:43:09,833.364
2024-05-25 17:53:18,751.411
2024-05-26 00:27:31,776.998
2024-05-26 01:43:28,839.452
2024-05-26 02:08:06,812.359
2024-05-26 02:33:08,788.949
2024-05-26 11:23:24,748.881
2024-05-26 13:28:32,737.227
2024-05-26 16:22:24,834.593
2024-05-26 16:51:09,764.354
2024-05-26 18:18:17,831.085
2024-05-26 19:34:08,826.820
2024-05-26 21:14:11,783.832
2024-05-27 00:16:25,833.152
2024-05-27 01:57:17,763.743
2024-05-27 03:45:06,820.760
2024-05-27 08:43:12,827.648
2024-05-27 10:34:28,718.748
2024-05-27 12:34:29,840.407
2024-05-27 14:10:15,823.104
2024-05-27 14:36:12,829.841
2024-05-27 16:45:26,685.510
2024-05-27 17:45:05,481.331
2024-05-27 23:15:31,831.165
2024-05-28 01:35:05,687.450
2024-05-28 02:27:24,828.626
2024-05-28 10:03:27,831.139
2024-05-28 14:06:04,816.867
2024-05-28 15:32:24,822.623
2024-05-28 16:23:17,830.527
2024-05-28 17:07:32,674.220
2024-05-28 20:26:04,812.893
2024-05-28 22:32:17,820.483
2024-05-29 00:44:10,835.910
2024-05-29 07:10:25,841.110
2024-05-29 07:35:30,838.605
2024-05-29 19:28:25,825.699
2024-05-29 20:51:17,824.852
2024-05-29 23:13:31,761.376
2024-05-30 01:49:08,833.984
2024-05-30 03:05:15,838.971
2024-05-30 04:30:26,818.116
2024-05-30 05:22:30,838.155
2024-05-30 06:57:32,824.194
2024-05-30 08:38:05,771.548
2024-05-30 16:37:21,788.399
2024-05-30 17:02:23,817.173
2024-05-30 21:34:30,834.950
2024-05-31 02:32:11,778.325
2024-05-31 07:10:20,870.382
2024-05-31 10:30:19,787.023
2024-05-31 22:52:06,835.816
2024-05-31 23:17:25,859.018
2024-05-31 23:43:10,808.678
2024-06-01 02:44:12,776.445
2024-06-01 03:53:16,815.646
2024-06-01 10:15:13,801.467
2024-06-01 11:55:15,877.342
2024-06-01 17:06:27,828.316
2024-06-01 18:05:30,175.520
2024-06-01 18:56:21,821.908
2024-06-01 22:38:24,839.396
2024-06-02 03:20:05,836.033
2024-06-02 04:11:05,791.796
2024-06-02 04:37:19,696.792
2024-06-02 05:03:24,836.684
2024-06-02 06:20:08,754.275
2024-06-02 07:09:28,823.043
2024-06-02 08:15:13,822.935
2024-06-02 09:06:18,837.314
2024-06-02 14:23:22,812.499
2024-06-02 17:10:31,831.918
2024-06-02 17:36:27,342.336
2024-06-04 10:47:30,807.754
2024-06-04 14:55:12,734.554
2024-06-04 15:20:21,616.173
2024-06-04 15:46:13,740.515
2024-06-04 16:11:10,834.548
2024-06-05 05:07:26,800.374
2024-06-05 07:27:44,804.034
2024-06-05 13:19:08,756.277
2024-06-05 14:46:18,802.190
2024-06-05 15:12:09,817.975
2024-06-05 20:38:31,831.936
2024-06-06 02:07:03,739.845
2024-06-06 02:32:12,818.614
2024-06-06 03:23:10,809.945
2024-06-06 10:08:24,827.163
2024-06-06 10:29:30,787.861
2024-06-06 11:38:10,827.265
2024-06-06 12:04:09,792.039
2024-06-06 14:40:25,780.852
